dt,blockchain,layer,chain_id,num_raw_txs,num_success_txs,num_qualified_txs,source,is_op_chain,op_based_version,alignment,chain_name,display_name
2024-07-22,avalanche_c,L1,43114,191174,180895,132039,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-22,arbitrum,L2,42161,1734203,1553995,1182899,dune,False,,Other EVMs,,Arbitrum One
2024-07-21,zora,L2,7777777,121382,120978,92506,goldsky,True,modern,OP Chain,zora,Zora
2024-07-21,zksync,L2,324,292561,286592,292562,dune,False,,Other EVMs,,zkSync Era
2024-07-21,zkevm,L2,1101,16245,15870,9808,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-21,swan,L2,254,850,850,835,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-21,sei,L1,1329,62115,59177,55655,dune,False,,Other EVMs,,Sei Network
2024-07-21,scroll,L2,534352,352009,342305,257212,dune,False,,Other EVMs,,Scroll
2024-07-21,redstone,L2,690,10974,9061,8982,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-21,polynomial,L2,8008,40,40,40,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-07-21,polygon,L1,137,3724925,3391809,2882525,dune,False,,Other EVMs,,Polygon PoS
2024-07-21,orderly,L2,291,78140,78140,76957,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-21,optimism,L2,10,483217,461989,381266,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-21,mode,L2,34443,194684,193137,29596,goldsky,True,modern,OP Chain,mode,Mode
2024-07-21,mint,L2,185,19958,19795,15351,goldsky,True,modern,OP Chain,mint,Mint
2024-07-21,metal,L2,1750,24,24,19,goldsky,True,modern,OP Chain,metal,Metal
2024-07-21,mantle,L2,5000,425140,404979,377068,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-21,lyra,L2,957,3211,3208,3157,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-21,lisk,L2,1135,203,203,152,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-21,linea,L2,59144,1100926,1092967,963777,dune,False,,Other EVMs,,Linea
2024-07-21,kroma,L2,255,190460,189734,85356,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-21,ham,L3,5112,43052,43035,42405,goldsky,True,modern,OP Chain,ham,Ham
2024-07-21,gnosis,L1,100,69572,67458,46445,dune,False,,Other EVMs,,Gnosis
2024-07-21,fraxtal,L2,252,7343,7234,4828,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-21,fantom,L1,250,312811,298216,142291,dune,False,,Other EVMs,,Fantom
2024-07-21,ethereum,L1,1,1109130,1091282,632995,dune,False,,Other EVMs,,Ethereum
2024-07-21,cyber,L2,7560,19573,19514,14007,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-21,celo,L1,42220,691288,672045,630280,dune,False,,Other EVMs,,Celo
2024-07-21,bob,L2,60808,13060,12878,7480,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-21,bnb,L1,56,2664286,2523079,2141445,dune,False,,Other EVMs,,BNB
2024-07-21,blast,L2,81457,787528,773861,394127,dune,False,modern,OP Stack fork,blast,Blast
2024-07-21,base,L2,8453,4010535,3876844,2119748,goldsky,True,modern,OP Chain,base,Base
2024-07-21,avalanche_c,L1,43114,205294,187526,138188,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-21,arbitrum,L2,42161,1624872,1491076,1185299,dune,False,,Other EVMs,,Arbitrum One
2024-07-20,zora,L2,7777777,106327,106107,83504,goldsky,True,modern,OP Chain,zora,Zora
2024-07-20,zksync,L2,324,248003,244281,248005,dune,False,,Other EVMs,,zkSync Era
2024-07-20,zkevm,L2,1101,12386,12174,6358,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-20,swan,L2,254,1138,1137,1119,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-20,sei,L1,1329,68145,65201,62572,dune,False,,Other EVMs,,Sei Network
2024-07-20,scroll,L2,534352,347311,340909,255483,dune,False,,Other EVMs,,Scroll
2024-07-20,redstone,L2,690,13068,10957,10906,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-20,polynomial,L2,8008,95,95,67,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-07-20,polygon,L1,137,3269484,3056063,2633954,dune,False,,Other EVMs,,Polygon PoS
2024-07-20,orderly,L2,291,74470,74470,73511,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-20,optimism,L2,10,434978,422208,345608,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-20,mode,L2,34443,151065,148719,30175,goldsky,True,modern,OP Chain,mode,Mode
2024-07-20,mint,L2,185,20281,20113,15928,goldsky,True,modern,OP Chain,mint,Mint
2024-07-20,metal,L2,1750,20,20,19,goldsky,True,modern,OP Chain,metal,Metal
2024-07-20,mantle,L2,5000,434918,417378,378847,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-20,lyra,L2,957,2805,2805,2787,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-20,lisk,L2,1135,187,186,128,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-20,linea,L2,59144,1165000,1159452,1051175,dune,False,,Other EVMs,,Linea
2024-07-20,kroma,L2,255,200050,199347,88803,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-20,ham,L3,5112,41006,40956,40286,goldsky,True,modern,OP Chain,ham,Ham
2024-07-20,gnosis,L1,100,63028,61278,39346,dune,False,,Other EVMs,,Gnosis
2024-07-20,fraxtal,L2,252,6417,6353,4532,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-20,fantom,L1,250,307400,293747,133158,dune,False,,Other EVMs,,Fantom
2024-07-20,ethereum,L1,1,1105332,1081436,624813,dune,False,,Other EVMs,,Ethereum
2024-07-20,cyber,L2,7560,27741,27699,21481,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-20,celo,L1,42220,746747,731425,694128,dune,False,,Other EVMs,,Celo
2024-07-20,bob,L2,60808,10914,10763,6719,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-20,bnb,L1,56,2701787,2561656,2150019,dune,False,,Other EVMs,,BNB
2024-07-20,blast,L2,81457,774352,764281,362399,dune,False,modern,OP Stack fork,blast,Blast
2024-07-20,base,L2,8453,4085783,3973073,2062527,goldsky,True,modern,OP Chain,base,Base
2024-07-20,avalanche_c,L1,43114,156646,148619,105549,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-20,arbitrum,L2,42161,1663534,1544250,1166057,dune,False,,Other EVMs,,Arbitrum One
2024-07-19,zora,L2,7777777,108026,107754,83473,goldsky,True,modern,OP Chain,zora,Zora
2024-07-19,zksync,L2,324,261247,256102,261247,dune,False,,Other EVMs,,zkSync Era
2024-07-19,zkevm,L2,1101,13734,13342,7085,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-19,swan,L2,254,84,84,67,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-19,sei,L1,1329,69188,66685,63504,dune,False,,Other EVMs,,Sei Network
2024-07-19,scroll,L2,534352,372754,363311,269110,dune,False,,Other EVMs,,Scroll
2024-07-19,redstone,L2,690,13763,11552,11377,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-19,polynomial,L2,8008,65,65,61,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-07-19,polygon,L1,137,3696513,3432558,2919597,dune,False,,Other EVMs,,Polygon PoS
2024-07-19,orderly,L2,291,74634,74634,73536,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-19,optimism,L2,10,472404,450322,372027,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-19,mode,L2,34443,98999,96985,33769,goldsky,True,modern,OP Chain,mode,Mode
2024-07-19,mint,L2,185,19558,19365,15932,goldsky,True,modern,OP Chain,mint,Mint
2024-07-19,metal,L2,1750,107,107,79,goldsky,True,modern,OP Chain,metal,Metal
2024-07-19,mantle,L2,5000,510098,462077,435432,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-19,lyra,L2,957,4922,4787,4716,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-19,lisk,L2,1135,237,237,170,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-19,linea,L2,59144,1170348,1161769,1059766,dune,False,,Other EVMs,,Linea
2024-07-19,kroma,L2,255,224156,223714,97966,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-19,ham,L3,5112,18049,17921,17771,goldsky,True,modern,OP Chain,ham,Ham
2024-07-19,gnosis,L1,100,90077,86870,51712,dune,False,,Other EVMs,,Gnosis
2024-07-19,fraxtal,L2,252,6436,6322,4408,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-19,fantom,L1,250,310595,296685,140978,dune,False,,Other EVMs,,Fantom
2024-07-19,ethereum,L1,1,1142392,1118737,647085,dune,False,,Other EVMs,,Ethereum
2024-07-19,cyber,L2,7560,12719,12652,8453,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-19,celo,L1,42220,856873,833672,789086,dune,False,,Other EVMs,,Celo
2024-07-19,bob,L2,60808,17887,17533,10249,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-19,bnb,L1,56,3018451,2861702,2384480,dune,False,,Other EVMs,,BNB
2024-07-19,blast,L2,81457,694666,683464,325592,dune,False,modern,OP Stack fork,blast,Blast
2024-07-19,base,L2,8453,3951129,3777883,2036830,goldsky,True,modern,OP Chain,base,Base
2024-07-19,avalanche_c,L1,43114,175804,167123,117976,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-19,arbitrum,L2,42161,2200465,2025559,1593274,dune,False,,Other EVMs,,Arbitrum One
2024-07-18,zora,L2,7777777,101788,101573,68965,goldsky,True,modern,OP Chain,zora,Zora
2024-07-18,zksync,L2,324,283768,277369,283769,dune,False,,Other EVMs,,zkSync Era
2024-07-18,zkevm,L2,1101,12835,12431,6525,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-18,swan,L2,254,112,112,97,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-18,sei,L1,1329,67855,65622,61951,dune,False,,Other EVMs,,Sei Network
2024-07-18,scroll,L2,534352,349395,340655,262340,dune,False,,Other EVMs,,Scroll
2024-07-18,redstone,L2,690,7960,6614,6478,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-18,polynomial,L2,8008,66,66,64,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-07-18,polygon,L1,137,3762304,3483451,2812964,dune,False,,Other EVMs,,Polygon PoS
2024-07-18,orderly,L2,291,66627,66627,65153,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-18,optimism,L2,10,487067,465205,381103,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-18,mode,L2,34443,105635,104256,27044,goldsky,True,modern,OP Chain,mode,Mode
2024-07-18,mint,L2,185,28189,27913,23756,goldsky,True,modern,OP Chain,mint,Mint
2024-07-18,metal,L2,1750,176,176,126,goldsky,True,modern,OP Chain,metal,Metal
2024-07-18,mantle,L2,5000,466834,420810,386887,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-18,lyra,L2,957,3025,3025,3013,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-18,lisk,L2,1135,197,196,149,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-18,linea,L2,59144,1212501,1205160,1088780,dune,False,,Other EVMs,,Linea
2024-07-18,kroma,L2,255,266741,265942,123535,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-18,ham,L3,5112,4257,4132,4057,goldsky,True,modern,OP Chain,ham,Ham
2024-07-18,gnosis,L1,100,77585,74782,49450,dune,False,,Other EVMs,,Gnosis
2024-07-18,fraxtal,L2,252,7544,7357,4525,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-18,fantom,L1,250,292238,279792,136086,dune,False,,Other EVMs,,Fantom
2024-07-18,ethereum,L1,1,1181649,1146709,672499,dune,False,,Other EVMs,,Ethereum
2024-07-18,cyber,L2,7560,16391,16365,10764,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-18,celo,L1,42220,993799,971210,924592,dune,False,,Other EVMs,,Celo
2024-07-18,bob,L2,60808,16360,16117,9461,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-18,bnb,L1,56,3069315,2915998,2421082,dune,False,,Other EVMs,,BNB
2024-07-18,blast,L2,81457,646953,637542,345869,dune,False,modern,OP Stack fork,blast,Blast
2024-07-18,base,L2,8453,4045249,3880157,2219528,goldsky,True,modern,OP Chain,base,Base
2024-07-18,avalanche_c,L1,43114,166608,159944,114487,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-18,arbitrum,L2,42161,3173394,2927679,2363262,dune,False,,Other EVMs,,Arbitrum One
2024-07-17,zora,L2,7777777,95467,95168,72737,goldsky,True,modern,OP Chain,zora,Zora
2024-07-17,zksync,L2,324,370381,363205,370383,dune,False,,Other EVMs,,zkSync Era
2024-07-17,zkevm,L2,1101,13626,13304,6860,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-17,swan,L2,254,55,55,42,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-17,sei,L1,1329,60671,58683,56377,dune,False,,Other EVMs,,Sei Network
2024-07-17,scroll,L2,534352,376946,369741,282311,dune,False,,Other EVMs,,Scroll
2024-07-17,redstone,L2,690,24632,19553,19353,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-17,polynomial,L2,8008,64,64,60,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-07-17,polygon,L1,137,3928845,3668721,3017059,dune,False,,Other EVMs,,Polygon PoS
2024-07-17,orderly,L2,291,50954,50954,49655,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-17,optimism,L2,10,505204,477754,377611,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-17,mode,L2,34443,103522,101923,27465,goldsky,True,modern,OP Chain,mode,Mode
2024-07-17,mint,L2,185,34191,33862,28394,goldsky,True,modern,OP Chain,mint,Mint
2024-07-17,metal,L2,1750,59,59,42,goldsky,True,modern,OP Chain,metal,Metal
2024-07-17,mantle,L2,5000,401243,378675,342264,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-17,lyra,L2,957,3037,3037,3027,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-17,lisk,L2,1135,183,183,144,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-17,linea,L2,59144,1183428,1172975,1043420,dune,False,,Other EVMs,,Linea
2024-07-17,kroma,L2,255,142854,142563,66441,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-17,ham,L3,5112,42520,42494,41881,goldsky,True,modern,OP Chain,ham,Ham
2024-07-17,gnosis,L1,100,99199,94872,51226,dune,False,,Other EVMs,,Gnosis
2024-07-17,fraxtal,L2,252,6894,6661,3801,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-17,fantom,L1,250,303179,291154,150050,dune,False,,Other EVMs,,Fantom
2024-07-17,ethereum,L1,1,1186593,1152892,657266,dune,False,,Other EVMs,,Ethereum
2024-07-17,cyber,L2,7560,15283,15272,11053,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-17,celo,L1,42220,1271629,1249322,1200279,dune,False,,Other EVMs,,Celo
2024-07-17,bob,L2,60808,17409,17214,10459,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-17,bnb,L1,56,2961801,2811004,2348195,dune,False,,Other EVMs,,BNB
2024-07-17,blast,L2,81457,685559,675321,424321,dune,False,modern,OP Stack fork,blast,Blast
2024-07-17,base,L2,8453,3463341,3319012,2054943,goldsky,True,modern,OP Chain,base,Base
2024-07-17,avalanche_c,L1,43114,167809,160280,113705,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-17,arbitrum,L2,42161,2249537,2060427,1631156,dune,False,,Other EVMs,,Arbitrum One
2024-07-16,zora,L2,7777777,110397,110168,87500,goldsky,True,modern,OP Chain,zora,Zora
2024-07-16,zksync,L2,324,390456,382392,390457,dune,False,,Other EVMs,,zkSync Era
2024-07-16,zkevm,L2,1101,15262,14791,6966,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-16,swan,L2,254,126,126,101,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-16,sei,L1,1329,72533,70761,66357,dune,False,,Other EVMs,,Sei Network
2024-07-16,scroll,L2,534352,416096,409241,312143,dune,False,,Other EVMs,,Scroll
2024-07-16,redstone,L2,690,27919,22351,22036,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-16,race,L2,6805,6,6,6,goldsky,True,modern,OP Chain,race,Race
2024-07-16,polynomial,L2,8008,163,163,92,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-07-16,polygon,L1,137,3841486,3528656,2940649,dune,False,,Other EVMs,,Polygon PoS
2024-07-16,orderly,L2,291,56729,56729,55357,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-16,optimism,L2,10,546471,512135,378734,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-16,mode,L2,34443,110883,109137,28980,goldsky,True,modern,OP Chain,mode,Mode
2024-07-16,mint,L2,185,53705,53121,44334,goldsky,True,modern,OP Chain,mint,Mint
2024-07-16,metal,L2,1750,29,29,21,goldsky,True,modern,OP Chain,metal,Metal
2024-07-16,mantle,L2,5000,407909,376692,343663,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-16,lyra,L2,957,3721,3719,3678,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-16,lisk,L2,1135,177,177,130,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-16,linea,L2,59144,1395350,1381453,1199860,dune,False,,Other EVMs,,Linea
2024-07-16,kroma,L2,255,165453,164838,92023,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-16,ham,L3,5112,21019,20819,20598,goldsky,True,modern,OP Chain,ham,Ham
2024-07-16,gnosis,L1,100,99835,96402,52284,dune,False,,Other EVMs,,Gnosis
2024-07-16,fraxtal,L2,252,6054,5822,2756,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-16,fantom,L1,250,292008,276200,121808,dune,False,,Other EVMs,,Fantom
2024-07-16,ethereum,L1,1,1197761,1165376,631001,dune,False,,Other EVMs,,Ethereum
2024-07-16,cyber,L2,7560,29013,28998,19306,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-16,celo,L1,42220,858829,833027,778067,dune,False,,Other EVMs,,Celo
2024-07-16,bob,L2,60808,29916,29450,18995,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-16,bnb,L1,56,3169954,2996611,2494021,dune,False,,Other EVMs,,BNB
2024-07-16,blast,L2,81457,654936,642668,423126,dune,False,modern,OP Stack fork,blast,Blast
2024-07-16,base,L2,8453,3444881,3287205,2011080,goldsky,True,modern,OP Chain,base,Base
2024-07-16,avalanche_c,L1,43114,192082,182486,122296,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-16,arbitrum,L2,42161,1960125,1756630,1328284,dune,False,,Other EVMs,,Arbitrum One
2024-07-15,zora,L2,7777777,99849,99571,73148,goldsky,True,modern,OP Chain,zora,Zora
2024-07-15,zksync,L2,324,323846,317224,323847,dune,False,,Other EVMs,,zkSync Era
2024-07-15,zkevm,L2,1101,12297,12013,6687,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-15,swan,L2,254,339,328,222,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-15,sei,L1,1329,68558,67189,62996,dune,False,,Other EVMs,,Sei Network
2024-07-15,scroll,L2,534352,600410,583636,475847,dune,False,,Other EVMs,,Scroll
2024-07-15,redstone,L2,690,29360,23725,23513,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-15,polynomial,L2,8008,12,12,4,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-07-15,polygon,L1,137,3767980,3468696,2998220,dune,False,,Other EVMs,,Polygon PoS
2024-07-15,orderly,L2,291,41404,41404,39955,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-15,optimism,L2,10,491498,458779,375885,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-15,mode,L2,34443,103683,101959,30240,goldsky,True,modern,OP Chain,mode,Mode
2024-07-15,mint,L2,185,51726,51217,42245,goldsky,True,modern,OP Chain,mint,Mint
2024-07-15,metal,L2,1750,45,45,34,goldsky,True,modern,OP Chain,metal,Metal
2024-07-15,mantle,L2,5000,390390,372035,338005,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-15,lyra,L2,957,4511,4489,4407,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-15,lisk,L2,1135,304,302,188,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-15,linea,L2,59144,1123082,1111253,986950,dune,False,,Other EVMs,,Linea
2024-07-15,kroma,L2,255,120205,119638,64746,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-15,ham,L3,5112,34448,34418,34034,goldsky,True,modern,OP Chain,ham,Ham
2024-07-15,gnosis,L1,100,109081,104155,55961,dune,False,,Other EVMs,,Gnosis
2024-07-15,fraxtal,L2,252,6277,6099,3142,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-15,fantom,L1,250,339945,323665,145220,dune,False,,Other EVMs,,Fantom
2024-07-15,ethereum,L1,1,1155286,1130135,623104,dune,False,,Other EVMs,,Ethereum
2024-07-15,cyber,L2,7560,32751,32727,24057,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-15,celo,L1,42220,802667,783605,725804,dune,False,,Other EVMs,,Celo
2024-07-15,bob,L2,60808,26117,25730,15976,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-15,bnb,L1,56,2938128,2763190,2432399,dune,False,,Other EVMs,,BNB
2024-07-15,blast,L2,81457,580937,567272,332916,dune,False,modern,OP Stack fork,blast,Blast
2024-07-15,base,L2,8453,3451216,3309720,2001705,goldsky,True,modern,OP Chain,base,Base
2024-07-15,avalanche_c,L1,43114,162307,154973,114395,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-15,arbitrum,L2,42161,2012848,1795698,1434247,dune,False,,Other EVMs,,Arbitrum One
2024-07-14,zora,L2,7777777,105976,105349,81572,goldsky,True,modern,OP Chain,zora,Zora
2024-07-14,zksync,L2,324,273987,269556,273991,dune,False,,Other EVMs,,zkSync Era
2024-07-14,zkevm,L2,1101,13287,12877,7243,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-14,swan,L2,254,949,949,746,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-14,sei,L1,1329,69894,68725,65053,dune,False,,Other EVMs,,Sei Network
2024-07-14,scroll,L2,534352,561936,534231,424072,dune,False,,Other EVMs,,Scroll
2024-07-14,redstone,L2,690,32919,26099,25953,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-14,polygon,L1,137,3492279,3263380,2790247,dune,False,,Other EVMs,,Polygon PoS
2024-07-14,orderly,L2,291,42830,42830,41521,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-14,optimism,L2,10,384702,362492,298849,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-14,mode,L2,34443,98017,95002,23812,goldsky,True,modern,OP Chain,mode,Mode
2024-07-14,mint,L2,185,1494,1462,834,goldsky,True,modern,OP Chain,mint,Mint
2024-07-14,metal,L2,1750,9,9,9,goldsky,True,modern,OP Chain,metal,Metal
2024-07-14,mantle,L2,5000,367242,353697,326729,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-14,lyra,L2,957,3068,3063,3018,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-14,lisk,L2,1135,165,165,102,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-14,linea,L2,59144,939774,933790,832575,dune,False,,Other EVMs,,Linea
2024-07-14,kroma,L2,255,91603,91370,70983,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-14,ham,L3,5112,38737,38705,37880,goldsky,True,modern,OP Chain,ham,Ham
2024-07-14,gnosis,L1,100,76766,74630,49192,dune,False,,Other EVMs,,Gnosis
2024-07-14,fraxtal,L2,252,5493,5377,2798,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-14,fantom,L1,250,311801,297553,139431,dune,False,,Other EVMs,,Fantom
2024-07-14,ethereum,L1,1,1082017,1057144,591624,dune,False,,Other EVMs,,Ethereum
2024-07-14,cyber,L2,7560,30710,30707,22109,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-14,celo,L1,42220,733695,721169,669537,dune,False,,Other EVMs,,Celo
2024-07-14,bob,L2,60808,21115,20784,13115,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-07-14,bnb,L1,56,2456708,2336576,2053386,dune,False,,Other EVMs,,BNB
2024-07-14,blast,L2,81457,581632,574292,315276,dune,False,modern,OP Stack fork,blast,Blast
2024-07-14,base,L2,8453,3156440,3058173,1783513,goldsky,True,modern,OP Chain,base,Base
2024-07-14,avalanche_c,L1,43114,125615,119964,87275,dune,False,,Other EVMs,,Avalanche C-Chain
2024-07-14,arbitrum,L2,42161,1694065,1577873,1245459,dune,False,,Other EVMs,,Arbitrum One
2024-07-13,zora,L2,7777777,106601,103595,80388,goldsky,True,modern,OP Chain,zora,Zora
2024-07-13,zksync,L2,324,271984,267772,271985,dune,False,,Other EVMs,,zkSync Era
2024-07-13,zkevm,L2,1101,13116,12726,7082,dune,False,,Other EVMs,,Polygon zkEVM
2024-07-13,swan,L2,254,525,524,524,goldsky,True,modern,OP Chain,swan,SwanChain
2024-07-13,sei,L1,1329,65700,65069,62246,dune,False,,Other EVMs,,Sei Network
2024-07-13,scroll,L2,534352,349378,341838,253473,dune,False,,Other EVMs,,Scroll
2024-07-13,redstone,L2,690,31243,25040,24935,goldsky,True,modern,OP Chain,redstone,Redstone
2024-07-13,polygon,L1,137,3598765,3373367,2876865,dune,False,,Other EVMs,,Polygon PoS
2024-07-13,orderly,L2,291,41164,41164,39835,goldsky,True,modern,OP Chain,orderly,Orderly
2024-07-13,optimism,L2,10,386458,370109,302095,dune,True,modern,OP Chain,op,OP Mainnet
2024-07-13,mode,L2,34443,93320,92328,20371,goldsky,True,modern,OP Chain,mode,Mode
2024-07-13,mint,L2,185,20310,20294,7157,goldsky,True,modern,OP Chain,mint,Mint
2024-07-13,metal,L2,1750,50,50,35,goldsky,True,modern,OP Chain,metal,Metal
2024-07-13,mantle,L2,5000,513757,451950,420124,dune,False,legacy ovm,OP Stack fork,mantle,Mantle
2024-07-13,lyra,L2,957,2819,2819,2796,goldsky,True,modern,OP Chain,lyra,Derive
2024-07-13,lisk,L2,1135,193,190,134,goldsky,True,modern,OP Chain,lisk,Lisk
2024-07-13,linea,L2,59144,1163057,1156685,1029858,dune,False,,Other EVMs,,Linea
2024-07-13,kroma,L2,255,187020,186797,67857,goldsky,True,modern,OP Chain,kroma,Kroma
2024-07-13,ham,L3,5112,48678,48567,45679,goldsky,True,modern,OP Chain,ham,Ham
2024-07-13,gnosis,L1,100,77850,76070,55169,dune,False,,Other EVMs,,Gnosis
2024-07-13,fraxtal,L2,252,5541,5452,2772,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-07-13,fantom,L1,250,283755,270030,124220,dune,False,,Other EVMs,,Fantom
2024-07-13,ethereum,L1,1,1143534,1120853,608387,dune,False,,Other EVMs,,Ethereum
2024-07-13,cyber,L2,7560,69490,69462,54466,goldsky,True,modern,OP Chain,cyber,Cyber
2024-07-13,celo,L1,42220,811563,797861,744203,dune,False,,Other EVMs,,Celo
2024-07-13,bob,L2,60808,18149,17844,11608,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
